patient_key,patient_id,patient_signature,member_id,group_id,network,patient_ssn,first_name,last_name,date_of_birth,gender,phone_number,address_line_1,address_line_2,city,state,zip_code,country,full_address,pcp_id,patient_status,source_system,source_record_id,ingestion_id,ingested_at,processed_at,created_at,updated_at,last_modified_at,record_hash,record_status,is_active
100046,P00046,1c2112ea8fb3ca8c1e736a8b42cd392992f60b5f5e1cbda882ac2356a9913bc0,MEM7000046,GRP1006,OakStreet-East,630-59-0720,Michael,Perez,1946-02-26,M,+13097788639,7450 Pine Ave,,Austin,TX,78701,USA,"7450 Pine Ave, Austin, TX 78701, USA",PCP0007,Active,EHR,P00046,ING-PAT-20261005-00046,2026-10-05T10:00:18,2026-10-05T10:02:18,2025-07-05T10:02:18,2026-10-05T10:02:18,2026-10-05T08:45:18,3c905f39344579626116aa7742fd143f0a86c93451672aab17e1db2cae002bf4,CURRENT,True
100047,P00047,21d256a54d0ab75ad1c064c476109eb84bde526a179a32d91d46a66c962c3d2c,MEM7000047,GRP1007,OakStreet-Southwest,296-64-0694,Michael,Moore,1981-01-06,M,+15459474948,3313 Market Ave,Apt 364,Houston,TX,77005,USA,"3313 Market Ave Apt 364, Houston, TX 77005, USA",PCP0099,Active,EHR,P00047,ING-PAT-20261005-00047,2026-10-05T10:00:21,2026-10-05T10:02:21,2023-05-14T10:02:21,2026-10-05T10:02:21,2026-10-05T09:23:21,810a98f5b173fff031a503bde0506db97649220493857842126e15f27173386a,CURRENT,True
100048,P00048,201b5ad4d5f8921aebe1bd653f7921baa77ea5868a2fbf55f2ce53b4ee22ff69,MEM7000048,GRP1008,OakStreet-Central,390-54-7493,William,Davis,1955-12-11,M,+16502398605,4113 Lake Ave,,Houston,TX,77005,USA,"4113 Lake Ave, Houston, TX 77005, USA",PCP0036,Active,EHR,P00048,ING-PAT-20261005-00048,2026-10-05T10:00:24,2026-10-05T10:02:24,2022-07-16T10:02:24,2026-10-05T10:02:24,2026-10-05T08:51:24,840c5d55f9bc5cfa91f36eb687cf7a303152f73f0c50cf4134a5f1a8ad71b38b,CURRENT,True
100049,P00049,1123610c13ed8b231088356a4fd79bae2ef768896a2bc7f16b933f783b59d65c,MEM7000049,GRP1009,OakStreet-South,682-70-8338,Richard,Brown,1999-08-16,M,+16402371968,2919 Lake Rd,,Austin,TX,78701,USA,"2919 Lake Rd, Austin, TX 78701, USA",PCP0007,Active,EHR,P00049,ING-PAT-20261005-00049,2026-10-05T10:00:27,2026-10-05T10:02:27,2024-10-19T10:02:27,2026-10-05T10:02:27,2026-10-05T06:05:27,786dd8e842c95ad4e56050cec0d869c47cb076c1cc5db8cba38c33923cbe99af,CURRENT,True
100050,P00050,8b6a3c0a5c8979492e43eaf6bcb063afc15610fc304a949bda592c139ed3a077,MEM7000050,GRP1010,OakStreet-East,738-70-4308,Robert,Brown,1976-03-26,F,+18547694993,9286 Oak Ave,Apt 834,Austin,TX,78701,USA,"9286 Oak Ave Apt 834, Austin, TX 78701, USA",PCP0056,Active,EHR,P00050,ING-PAT-20261005-00050,2026-10-05T10:00:30,2026-10-05T10:02:30,2022-10-24T10:02:30,2026-10-05T10:02:30,2026-10-05T08:14:30,853c6f70f503b764edb13dadd9e313752fdb71c657367c62f5de5fdd7187c236,CURRENT,True
100051,P00051,687b2b1606eae738db8086d8980e2f2cee91e6ccaed9e007ed88dac740f0f699,MEM7000051,GRP1011,OakStreet-Southwest,823-16-0836,Nancy,Harris,1988-08-23,F,+13478952549,1496 Market Blvd,,Houston,TX,77002,USA,"1496 Market Blvd, Houston, TX 77002, USA",PCP0017,Active,EHR,P00051,ING-PAT-20261005-00051,2026-10-05T10:00:33,2026-10-05T10:02:33,2025-05-22T10:02:33,2026-10-05T10:02:33,2026-10-05T08:16:33,847ab58fc32b0ddbeafaea3f461a7a105ddb08ee4abe433594c9c05c8afb7294,CURRENT,True
100052,P00052,e28ae94a3084ffb99d2120eac318694171956011ece57e8e35940a0109989e44,MEM7000052,GRP1012,OakStreet-Central,150-15-7409,Robert,Lee,1944-02-10,M,+16904994233,7297 Pine Rd,,San Antonio,TX,78205,USA,"7297 Pine Rd, San Antonio, TX 78205, USA",PCP0082,Active,EHR,P00052,ING-PAT-20261005-00052,2026-10-05T10:00:36,2026-10-05T10:02:36,2023-10-03T10:02:36,2026-10-05T10:02:36,2026-10-05T09:19:36,8b49f3fb1ef5195b337a17d98f56cf8cb2255a3c3b725ce8102d0c9679b160d3,CURRENT,True
100053,P00053,7e74037332ef992e62b58024377b5902ad046c749b6d2d7354023b71c14b1ea6,MEM7000053,GRP1013,OakStreet-South,338-53-4039,Mary,Ramirez,1988-06-01,F,+13594113066,1169 Pine Ave,Apt 325,Phoenix,AZ,85004,USA,"1169 Pine Ave Apt 325, Phoenix, AZ 85004, USA",PCP0048,Active,EHR,P00053,ING-PAT-20261005-00053,2026-10-05T10:00:39,2026-10-05T10:02:39,2024-01-05T10:02:39,2026-10-05T10:02:39,2026-10-05T09:09:39,5fbb1dbfd5b1d5db20c41c1976e997a9e3cc917ddf216a436f09f95dc2f34671,CURRENT,True
100054,P00054,3d061253d4e9bf46b051c8dac8c8f6aba25f8e9d79bbcd33a645fbcbfdaffc2f,MEM7000054,GRP1014,OakStreet-East,560-68-7275,Nancy,Martinez,1997-12-07,M,+19749748056,9670 Main Rd,Apt 945,Chicago,IL,60601,USA,"9670 Main Rd Apt 945, Chicago, IL 60601, USA",PCP0044,Active,EHR,P00054,ING-PAT-20261005-00054,2026-10-05T10:00:42,2026-10-05T10:02:42,2025-03-27T10:02:42,2026-10-05T10:02:42,2026-10-05T07:09:42,460d335005976dc8433b85c6240b4a00c1702aedf3c3e191307cdd39d852fdb6,CURRENT,True
100055,P00055,f4ccbfeda9b4134ced3dddef899e6275eaecade06ff9bf54359698778a142e4e,MEM7000055,GRP1015,OakStreet-Southwest,144-32-1412,William,Walker,1985-09-04,F,+12667403594,2357 Oak Rd,Apt 672,Houston,TX,77024,USA,"2357 Oak Rd Apt 672, Houston, TX 77024, USA",PCP0003,Inactive,EHR,P00055,ING-PAT-20261005-00055,2026-10-05T10:00:45,2026-10-05T10:02:45,2024-03-13T10:02:45,2026-10-05T10:02:45,2026-10-05T06:54:45,01819088f85e4874fa9931fa56f0b44dc84c32efbf07e31aed7e2ce3532e7cef,CURRENT,True
100056,P00056,deb3c3dfb094623694da5cb1236f70841b42e56d0287f6b2aa96a55e63b5db97,MEM7000056,GRP1016,OakStreet-Central,426-50-1162,Ashley,Robinson,1997-03-17,F,+12498859440,988 Park Ave,Apt 457,Atlanta,GA,30303,USA,"988 Park Ave Apt 457, Atlanta, GA 30303, USA",PCP0112,Active,EHR,P00056,ING-PAT-20261005-00056,2026-10-05T10:00:48,2026-10-05T10:02:48,2025-06-02T10:02:48,2026-10-05T10:02:48,2026-10-05T08:16:48,8b1fea6aed2fbe4f625dfe0386e6bf12a40c57b8d3c119908e191949f8fde078,CURRENT,True
100057,P00057,8ed1975ac8c4675a58814332579e18e40d62d0ef54a2a3f4e5210e18cb81eaaa,MEM7000057,GRP1017,OakStreet-South,409-65-3310,Michael,Lee,1985-10-26,M,+14302681429,1615 Park Rd,,San Antonio,TX,78205,USA,"1615 Park Rd, San Antonio, TX 78205, USA",PCP0057,Active,EHR,P00057,ING-PAT-20261005-00057,2026-10-05T10:00:51,2026-10-05T10:02:51,2025-09-05T10:02:51,2026-10-05T10:02:51,2026-10-05T07:50:51,502b60e0c06ad732ef9ff878477623e6e524e7cec6ed7d7f5f02cf6e4ffb8b06,CURRENT,True
100058,P00058,649225524d8aec16a4dc4dd4f49ca36a9f505ec8df043744ec82b489ce0bafa2,MEM7000058,GRP1018,OakStreet-East,577-56-6911,Linda,Sanchez,1971-10-11,F,+17265913495,5487 Park Rd,,Dallas,TX,75201,USA,"5487 Park Rd, Dallas, TX 75201, USA",PCP0100,Active,EHR,P00058,ING-PAT-20261005-00058,2026-10-05T10:00:54,2026-10-05T10:02:54,2025-09-04T10:02:54,2026-10-05T10:02:54,2026-10-05T09:21:54,ee2d7be504050e3c7f2f498b5e77b8db7c5476a991827e4618dff9eb782d5a7a,CURRENT,True
100059,P00059,12e59f3139ffd29da38fbfe28f0dc546cbbc5d67bf0c2ca0fbda77c68637c2a0,MEM7000059,GRP1019,OakStreet-Southwest,641-84-0681,Lisa,Jackson,1981-04-24,M,+17558805613,5973 Pine St,,Houston,TX,77024,USA,"5973 Pine St, Houston, TX 77024, USA",PCP0103,Active,EHR,P00059,ING-PAT-20261005-00059,2026-10-05T10:00:57,2026-10-05T10:02:57,2023-06-08T10:02:57,2026-10-05T10:02:57,2026-10-05T09:24:57,538438746897e8128c070333c53a6915d0725c5822a9ee42e1cc60907eaaae70,CURRENT,True
100060,P00060,f7b428d3ba64f6169069eb7c006d32e2632459ffb6799d417928090928904343,MEM7000060,GRP1020,OakStreet-Central,297-54-1839,John,Rodriguez,1968-01-04,F,+19442095701,7722 Pine Ave,,Dallas,TX,75201,USA,"7722 Pine Ave, Dallas, TX 75201, USA",PCP0012,Active,EHR,P00060,ING-PAT-20261005-00060,2026-10-05T10:01:00,2026-10-05T10:03:00,2023-03-19T10:03:00,2026-10-05T10:03:00,2026-10-05T07:13:00,027f2642f477b50478328b799bafcd1507fb260fd5f0e9fb15c99f02ab2229fe,CURRENT,True
100061,P00061,d0e320becac4d4164c47d75e6942c3863245a45aa2d453f1ebc976eeb7debb35,MEM7000061,GRP1021,OakStreet-South,881-70-6203,Richard,Taylor,1945-12-10,F,+15655502062,219 Lake Blvd,,Houston,TX,77002,USA,"219 Lake Blvd, Houston, TX 77002, USA",PCP0035,Active,EHR,P00061,ING-PAT-20261005-00061,2026-10-05T10:01:03,2026-10-05T10:03:03,2022-01-17T10:03:03,2026-10-05T10:03:03,2026-10-05T08:40:03,53608396771d020ffa498b30aff5691a3770c4d6b87ece8478c3b1c09e4496ad,CURRENT,True
100062,P00062,45ed6a8abda42f4050da8b2cb914487817e152607b98162076bf48cb3396c999,MEM7000062,GRP1022,OakStreet-East,515-90-5166,Sarah,Rodriguez,1998-07-11,M,+16705507205,855 Lake St,,Houston,TX,77002,USA,"855 Lake St, Houston, TX 77002, USA",PCP0087,Active,EHR,P00062,ING-PAT-20261005-00062,2026-10-05T10:01:06,2026-10-05T10:03:06,2025-05-25T10:03:06,2026-10-05T10:03:06,2026-10-05T08:00:06,2c80a87da2f23e0dd47fb341bd1cc3335e53bdea1f488f67f90bb809b963edb0,CURRENT,True
100063,P00063,97b8e1981c88de3c1e57faab4796a0a863c840c06ddff5f55973a725171ed958,MEM7000063,GRP1023,OakStreet-Southwest,809-25-4077,Linda,Lopez,1973-09-07,F,+12745129836,6746 Washington Ave,Apt 214,Austin,TX,78701,USA,"6746 Washington Ave Apt 214, Austin, TX 78701, USA",PCP0028,Active,EHR,P00063,ING-PAT-20261005-00063,2026-10-05T10:01:09,2026-10-05T10:03:09,2025-02-20T10:03:09,2026-10-05T10:03:09,2026-10-05T07:37:09,35b45fa55374461abf806b74b6181b9aab756c0a658d36abdca2d2f664d7789f,CURRENT,True
100064,P00064,a3ff466e0d81624cbff0cd31c253faf21ff60edd786846f140d7c212ad167b7b,MEM7000064,GRP1024,OakStreet-Central,727-29-8936,Charles,Robinson,1954-12-05,F,+12855618636,2203 Park Ave,,Dallas,TX,75201,USA,"2203 Park Ave, Dallas, TX 75201, USA",PCP0040,Active,EHR,P00064,ING-PAT-20261005-00064,2026-10-05T10:01:12,2026-10-05T10:03:12,2023-07-02T10:03:12,2026-10-05T10:03:12,2026-10-05T06:38:12,bcd000c13c12823d1c66331a6cfdcddccb24bbdfca817c1b1de0d309d498ba08,CURRENT,True
100065,P00065,845bfd7872dde023b1196388cb27fa7fe1adf671efdf3b5412aade70ff5135cc,MEM7000065,GRP1025,OakStreet-South,139-19-2751,Joseph,Clark,1970-04-08,F,+19607478183,2707 Market Ave,,Houston,TX,77002,USA,"2707 Market Ave, Houston, TX 77002, USA",PCP0009,Active,EHR,P00065,ING-PAT-20261005-00065,2026-10-05T10:01:15,2026-10-05T10:03:15,2023-02-01T10:03:15,2026-10-05T10:03:15,2026-10-05T08:01:15,1da181c32d3ae8bc0829b7f37420ccac77adfd2093d16e88da3361f06e258195,CURRENT,True
100066,P00066,7e325da584b95c88b6120303858b2ba4d5d13022944cd35eb45c215058991592,MEM7000066,GRP1026,OakStreet-East,585-99-0644,Thomas,Davis,1982-07-03,F,+16278674764,6226 Oak Ave,,Austin,TX,78701,USA,"6226 Oak Ave, Austin, TX 78701, USA",PCP0068,Active,EHR,P00066,ING-PAT-20261005-00066,2026-10-05T10:01:18,2026-10-05T10:03:18,2023-11-02T10:03:18,2026-10-05T10:03:18,2026-10-05T06:20:18,2a7d3d445ee94898103253dae4b44dcad17bd58542baece314d158d6c7ca9dd0,CURRENT,True
100067,P00067,bbfb5dbad4960318276ec194452d5bde45c39198ccaad16d08656e25f149d7d3,MEM7000067,GRP1027,OakStreet-Southwest,636-79-6373,Betty,Smith,1936-05-13,F,+14805388366,4898 Pine Ave,,Dallas,TX,75201,USA,"4898 Pine Ave, Dallas, TX 75201, USA",PCP0016,Active,EHR,P00067,ING-PAT-20261005-00067,2026-10-05T10:01:21,2026-10-05T10:03:21,2025-10-28T10:03:21,2026-10-05T10:03:21,2026-10-05T07:32:21,ed342da202eac33396c829a397004b4951ff434a2d3afbf3a0122ebb0a9ecfef,CURRENT,True
100068,P00068,0e04593b9e804f2c3bac5e8d46012ee816c0245ad7b32860ff3104f0e7f7e1a5,MEM7000068,GRP1028,OakStreet-Central,660-42-2282,Elizabeth,Walker,1969-08-12,F,+17207694576,3029 Market Rd,,Dallas,TX,75201,USA,"3029 Market Rd, Dallas, TX 75201, USA",PCP0080,Active,EHR,P00068,ING-PAT-20261005-00068,2026-10-05T10:01:24,2026-10-05T10:03:24,2024-02-15T10:03:24,2026-10-05T10:03:24,2026-10-05T08:00:24,57e9645bc18c49850c152d32ddfb7f3e2a8c250566171fad01c906d4f5a0aaf1,CURRENT,True
100069,P00069,4e75bd80b8beafa0f34bd1354cc6b86f9e209fad674b3b894810f81e783470e3,MEM7000069,GRP1029,OakStreet-South,820-16-3951,James,Martin,1947-06-07,F,+15612664023,1807 Washington St,,Phoenix,AZ,85004,USA,"1807 Washington St, Phoenix, AZ 85004, USA",PCP0116,Active,EHR,P00069,ING-PAT-20261005-00069,2026-10-05T10:01:27,2026-10-05T10:03:27,2024-12-13T10:03:27,2026-10-05T10:03:27,2026-10-05T08:31:27,079d3c40c29614719e30a07ad631882089d48249e7b9ca4bf96448f497ad3a93,CURRENT,True
100070,P00070,243c7c6b02768476c33358735526505b356e6a0396ec07239ab8afae252e317e,MEM7000070,GRP1030,OakStreet-East,802-42-7615,Michael,Taylor,1938-11-15,F,+15556368029,3299 Lake Ave,Apt 860,Atlanta,GA,30303,USA,"3299 Lake Ave Apt 860, Atlanta, GA 30303, USA",PCP0111,Active,EHR,P00070,ING-PAT-20261005-00070,2026-10-05T10:01:30,2026-10-05T10:03:30,2022-06-21T10:03:30,2026-10-05T10:03:30,2026-10-05T08:38:30,d3c28957029f56c6b399239f59518085599a2a7027c00ae810416cc29de2a0ba,CURRENT,True
100071,P00071,b0895f950c61d3647965c014b75329aa0911574e0b0d813523aa0673e08c5687,MEM7000071,GRP1031,OakStreet-Southwest,874-76-6951,William,Perez,1945-05-12,M,+13114435335,564 Market St,,Houston,TX,77005,USA,"564 Market St, Houston, TX 77005, USA",PCP0029,Active,EHR,P00071,ING-PAT-20261005-00071,2026-10-05T10:01:33,2026-10-05T10:03:33,2023-03-14T10:03:33,2026-10-05T10:03:33,2026-10-05T09:23:33,c1e3fda57d4760f724d35a05285b3826deb2ad3e7515330e6ba49d58cdbc3abd,CURRENT,True
100072,P00072,6927d39c16c1d6bc142dc1242760a86007dfb849c494b43a499ad265ce6e0f07,MEM7000072,GRP1032,OakStreet-Central,335-91-9227,Daniel,Lee,1949-05-11,F,+12796895281,2805 Park Blvd,,Austin,TX,78701,USA,"2805 Park Blvd, Austin, TX 78701, USA",PCP0018,Active,EHR,P00072,ING-PAT-20261005-00072,2026-10-05T10:01:36,2026-10-05T10:03:36,2021-11-11T10:03:36,2026-10-05T10:03:36,2026-10-05T07:33:36,d0663a6f14cd5ab3b2806a24443bd29aec7df79dc84be9701929c5ccd88a3bbf,CURRENT,True
100073,P00073,ba6c58d18d7b9bbec90ed5c02e5c462a461e8265d02043e71319b54c808604be,MEM7000073,GRP1033,OakStreet-South,114-55-1543,Richard,Thompson,1965-02-22,F,+14045312774,8541 Oak St,,Dallas,TX,75201,USA,"8541 Oak St, Dallas, TX 75201, USA",PCP0108,Active,EHR,P00073,ING-PAT-20261005-00073,2026-10-05T10:01:39,2026-10-05T10:03:39,2022-04-08T10:03:39,2026-10-05T10:03:39,2026-10-05T08:09:39,3f00e9f5996376d6db5d92a39dabb1d3302c329636c0a10215b98c3945fc102e,CURRENT,True
100074,P00074,3eed1a65b6f09430743b3c4260197e2676049f40494511946947398c635ae015,MEM7000074,GRP1034,OakStreet-East,172-38-5689,Margaret,Moore,1948-08-10,M,+19186867290,9286 Park Rd,,Houston,TX,77005,USA,"9286 Park Rd, Houston, TX 77005, USA",PCP0082,Active,EHR,P00074,ING-PAT-20261005-00074,2026-10-05T10:01:42,2026-10-05T10:03:42,2025-05-31T10:03:42,2026-10-05T10:03:42,2026-10-05T09:19:42,6a475fb49cc3ed10dd51409e683a2b2626079a7d57390f7fb04a36c559224aa8,CURRENT,True
100075,P00075,a67bcfa84e854644e201ccb79a0a16944ece341bfecc5b5511cedf72e6b0de41,MEM7000075,GRP1035,OakStreet-Southwest,796-60-9975,Matthew,Miller,1942-11-06,F,+17815008893,452 Park Blvd,,Atlanta,GA,30303,USA,"452 Park Blvd, Atlanta, GA 30303, USA",PCP0092,Active,EHR,P00075,ING-PAT-20261005-00075,2026-10-05T10:01:45,2026-10-05T10:03:45,2025-11-21T10:03:45,2026-10-05T10:03:45,2026-10-05T09:24:45,6c6cdbb6335175d741cb387e76420b3ba9392df4553926c8b1750405e7609b37,CURRENT,True
100076,P00076,2bd215a4f541789c9d1d12b29f7a9a6d952c630ccac33cbae18a8fa012de6e9b,MEM7000076,GRP1036,OakStreet-Central,387-43-8245,Margaret,Clark,1935-05-09,M,+15079325327,6696 Washington Rd,,Phoenix,AZ,85004,USA,"6696 Washington Rd, Phoenix, AZ 85004, USA",PCP0103,Active,EHR,P00076,ING-PAT-20261005-00076,2026-10-05T10:01:48,2026-10-05T10:03:48,2024-04-07T10:03:48,2026-10-05T10:03:48,2026-10-05T06:44:48,1c5baf8ad157d4fa68f42d7ebf3abe01bdf8259193798562e2e6ea1947e86be9,CURRENT,True
100077,P00077,c12455c8f893b9aab834562d0003392b2e1f75681da46beed78899a321636662,MEM7000077,GRP1037,OakStreet-South,548-60-7355,Betty,Sanchez,1970-08-04,M,+14928913299,7497 Pine Rd,,Chicago,IL,60601,USA,"7497 Pine Rd, Chicago, IL 60601, USA",PCP0105,Active,EHR,P00077,ING-PAT-20261005-00077,2026-10-05T10:01:51,2026-10-05T10:03:51,2022-09-08T10:03:51,2026-10-05T10:03:51,2026-10-05T09:55:51,dae899e1d01680407eb71db85a2ba2ab7d85c6aa857d6ec7624e7fe6accf3623,CURRENT,True
100078,P00078,75b6c5fa9b79321877edffd9ce1b9dc1fb9e5b289f88988467fd1c0c430c3284,MEM7000078,GRP1038,OakStreet-East,126-29-6364,Karen,Clark,1989-07-17,F,+18394788720,9877 Pine St,Apt 410,Phoenix,AZ,85004,USA,"9877 Pine St Apt 410, Phoenix, AZ 85004, USA",PCP0092,Active,EHR,P00078,ING-PAT-20261005-00078,2026-10-05T10:01:54,2026-10-05T10:03:54,2023-09-20T10:03:54,2026-10-05T10:03:54,2026-10-05T08:33:54,2d9aa4e69be5e5ea7b4c0b26d692ddae798b81094a1deb3b738d48bd2d9b344f,CURRENT,True
100079,P00079,0a9dab9675d63d8d0ae45d110596a4417faf388d1443cba387aab31035dbba34,MEM7000079,GRP1039,OakStreet-Southwest,686-53-5307,Karen,Lewis,1959-12-07,F,+17304005135,9716 Pine Blvd,,Chicago,IL,60601,USA,"9716 Pine Blvd, Chicago, IL 60601, USA",PCP0112,Active,EHR,P00079,ING-PAT-20261005-00079,2026-10-05T10:01:57,2026-10-05T10:03:57,2021-12-16T10:03:57,2026-10-05T10:03:57,2026-10-05T07:59:57,f722560da75d5fea283d5d22815f0bcdb690633224694ae0c0e5b77baa949919,CURRENT,True
100080,P00080,caa1c5ab18646217776c351f269ffca19eead8f727faa150726378126587a4bb,MEM7000080,GRP1000,OakStreet-Central,687-58-6566,Richard,Hernandez,1955-12-24,M,+12064046554,3853 Park Rd,Apt 997,Atlanta,GA,30303,USA,"3853 Park Rd Apt 997, Atlanta, GA 30303, USA",PCP0041,Active,EHR,P00080,ING-PAT-20261005-00080,2026-10-05T10:02:00,2026-10-05T10:04:00,2024-03-24T10:04:00,2026-10-05T10:04:00,2026-10-05T08:23:00,bfa0da0f03c4762c7e556da85737425f70558b8c52f614e8fa64281ade6eb4cd,CURRENT,True
100081,P00081,01b3ec69107807065e07f3d414def1c51d3e0c6f7e0b2f5508f43c98b663bf77,MEM7000081,GRP1001,OakStreet-South,860-96-6879,Richard,Lewis,1945-08-01,F,+12338642876,3868 Market Rd,,Phoenix,AZ,85004,USA,"3868 Market Rd, Phoenix, AZ 85004, USA",PCP0071,Active,EHR,P00081,ING-PAT-20261005-00081,2026-10-05T10:02:03,2026-10-05T10:04:03,2024-08-02T10:04:03,2026-10-05T10:04:03,2026-10-05T07:33:03,a560dc754eef3f8b80fa588fbed86c5ecb8368f4d80f781714a45ff30872b960,CURRENT,True
100082,P00082,ea761a7a28843c740d1ef1e9d098bcc5beb17dfe5f871cffaf1693834f258906,MEM7000082,GRP1002,OakStreet-East,595-31-2573,Sarah,Johnson,1967-10-22,F,+17839133375,9366 Washington Blvd,,Chicago,IL,60601,USA,"9366 Washington Blvd, Chicago, IL 60601, USA",PCP0102,Active,EHR,P00082,ING-PAT-20261005-00082,2026-10-05T10:02:06,2026-10-05T10:04:06,2025-09-13T10:04:06,2026-10-05T10:04:06,2026-10-05T07:00:06,7d83a62451c722a2dd2c8dd56c471a882e477a476994fa1854be48fdbf479aff,CURRENT,True
100083,P00083,600aab97800e0910f1ba0da136de27196aaf8ed0d72d202e04fbfe0e3f8420d7,MEM7000083,GRP1003,OakStreet-Southwest,195-61-8506,Lisa,White,1994-04-18,F,+17194971756,7311 Lake St,,Chicago,IL,60601,USA,"7311 Lake St, Chicago, IL 60601, USA",PCP0052,Active,EHR,P00083,ING-PAT-20261005-00083,2026-10-05T10:02:09,2026-10-05T10:04:09,2022-09-13T10:04:09,2026-10-05T10:04:09,2026-10-05T07:51:09,0238e4a12ff88663de1897bf9a267d62785dcf8b162d4e3aee52d76a1f578de4,CURRENT,True
100084,P00084,59e8a02a378dc6da9a35c8ef71a0199124985f640024ca06a351ef659aa20d41,MEM7000084,GRP1004,OakStreet-Central,770-20-2216,Michael,Martin,1996-06-23,F,+12872644761,506 Main Blvd,,San Antonio,TX,78205,USA,"506 Main Blvd, San Antonio, TX 78205, USA",PCP0010,Active,EHR,P00084,ING-PAT-20261005-00084,2026-10-05T10:02:12,2026-10-05T10:04:12,2025-01-12T10:04:12,2026-10-05T10:04:12,2026-10-05T07:36:12,f16eaff535da2be14f277e5694331ffe691f8d0bf5b13004fc8493b13ea2a5d7,CURRENT,True
100085,P00085,47aaddfab2b7af93b9ed76b9c35730ab68d3177b8f5309a694ccb29680a54c8e,MEM7000085,GRP1005,OakStreet-South,314-21-1920,Michael,Wilson,2004-01-08,M,+19875209373,8414 Park Blvd,,Orlando,FL,32801,USA,"8414 Park Blvd, Orlando, FL 32801, USA",PCP0099,Active,EHR,P00085,ING-PAT-20261005-00085,2026-10-05T10:02:15,2026-10-05T10:04:15,2024-08-31T10:04:15,2026-10-05T10:04:15,2026-10-05T09:49:15,57e964389d59c902ed43ec493180d310ea330fab8c9391b1aaef7fcc61e081ad,CURRENT,True
100086,P00086,7253e9ff9127bf27cdd51ad3d40abfcc01b54d6981c78025d9262bf9141a189f,MEM7000086,GRP1006,OakStreet-East,889-76-8716,John,Smith,1981-08-27,M,+16657315175,4422 Oak Rd,,Austin,TX,78701,USA,"4422 Oak Rd, Austin, TX 78701, USA",PCP0024,Active,EHR,P00086,ING-PAT-20261005-00086,2026-10-05T10:02:18,2026-10-05T10:04:18,2025-01-12T10:04:18,2026-10-05T10:04:18,2026-10-05T08:50:18,8ce212f16b48c8423bf844ca2a31569856ae39a9425a2c809bcb889f5ec26df3,CURRENT,True
100087,P00087,da35bc196210e31967dc22f3c99b58df0b9f17b21313cdaf19463956734fb48f,MEM7000087,GRP1007,OakStreet-Southwest,798-91-2730,William,Williams,1948-08-28,F,+19707692182,7941 Park St,,Chicago,IL,60601,USA,"7941 Park St, Chicago, IL 60601, USA",PCP0012,Active,EHR,P00087,ING-PAT-20261005-00087,2026-10-05T10:02:21,2026-10-05T10:04:21,2023-12-29T10:04:21,2026-10-05T10:04:21,2026-10-05T08:09:21,e03667e31cd35868dd0a2c231cf1be5c2a0ddabefddd522cb26fc940c4efb691,CURRENT,True
100088,P00088,d923204c72dc6c50720d9bd0148446304d19200501dc04ad78dcb11522d1993b,MEM7000088,GRP1008,OakStreet-Central,294-18-0000,Daniel,Lee,1953-12-18,F,+12134426792,3632 Oak Rd,,Houston,TX,77002,USA,"3632 Oak Rd, Houston, TX 77002, USA",PCP0012,Inactive,EHR,P00088,ING-PAT-20261005-00088,2026-10-05T10:02:24,2026-10-05T10:04:24,2023-08-07T10:04:24,2026-10-05T10:04:24,2026-10-05T09:06:24,f16497ff942e5082e0151e1f83b231e9ca091411fe853e0b9d2620e82f3d4e89,CURRENT,True
100089,P00089,05ff2dce55429bb0d22afed52265c6bd0d0f81ca26e4ee36309a68754a35e061,MEM7000089,GRP1009,OakStreet-South,599-40-0872,Nancy,Brown,2003-02-15,M,+14729524061,327 Main Rd,,Atlanta,GA,30303,USA,"327 Main Rd, Atlanta, GA 30303, USA",PCP0108,Active,EHR,P00089,ING-PAT-20261005-00089,2026-10-05T10:02:27,2026-10-05T10:04:27,2022-05-29T10:04:27,2026-10-05T10:04:27,2026-10-05T06:48:27,9a45f72108a636c346c6263d2cf475c7dd0c463e926dfeaf2bd01aab2b5bc754,CURRENT,True
100090,P00090,c2750c1e5e1536e4b651f5193645a178cc15927db5f0dc3959489314c5dd8956,MEM7000090,GRP1010,OakStreet-East,413-46-9145,Linda,Davis,1956-06-08,M,+12114303149,9605 Park Blvd,,Houston,TX,77005,USA,"9605 Park Blvd, Houston, TX 77005, USA",PCP0115,Active,EHR,P00090,ING-PAT-20261005-00090,2026-10-05T10:02:30,2026-10-05T10:04:30,2025-03-01T10:04:30,2026-10-05T10:04:30,2026-10-05T08:21:30,b11798aa5004cd0e3d3f4a823d219fffb162caff82f4918ec88c8c0e5b76b97c,CURRENT,True
100091,P00091,ddb0c5506d22f1da99353fe8f0716984686b88cdc403dfefa228499fb07e5822,MEM7000091,GRP1011,OakStreet-Southwest,199-41-0799,William,Miller,1956-11-17,M,+16682803636,5639 Market Ave,,San Antonio,TX,78205,USA,"5639 Market Ave, San Antonio, TX 78205, USA",PCP0079,Active,EHR,P00091,ING-PAT-20261005-00091,2026-10-05T10:02:33,2026-10-05T10:04:33,2022-02-15T10:04:33,2026-10-05T10:04:33,2026-10-05T07:09:33,75062d5a0bf6d2fc72c197390c1be5e5dd91bb9bb35d09b00ac4448e59230e82,CURRENT,True
